"order_id","customer_id","channel","product_name","qty","revenue","refund_flag","promo_used","is_subscription","shipping_cost","discount_amount","net_revenue","is_repeat","retention_method","join_date","complaint_id","issue","rating","review_text","source_traffic","visitors","traffic_date","order_date"
"O0745","C295","Website","TropicalCleanse","2","70000","0","FreeTrial","1","5000","0.0","70000.0","0","none","2024-11-27",NULL,NULL,"2","Seger pol!",NULL,NULL,NULL,"2025-02-03"
"O0746","C607","Website","TropicalCleanse","3","120000","0","Diskon10%","0","15000","12000.0","108000.0","1","discount","2025-01-01",NULL,NULL,"4","Kemasan oke",NULL,NULL,NULL,"2025-02-13"
"O0747","C517","GoFood","TropicalCleanse","2","70000","0","FreeOngkir","0","10000","0.0","70000.0","0","discount","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-08"
"O0748","C020","GrabFood","BerryBoost","3","120000","0","FreeTrial","1","20000","0.0","120000.0","0","none","2024-11-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-22"
"O0749","C275","GoFood","TropicalCleanse","2","90000","0","FreeOngkir","0","20000","0.0","90000.0","1","none","2024-12-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-23"
"O0750","C152","Website","TropicalCleanse","2","80000","0","Tidak","1","10000","0.0","80000.0","1","none","2024-12-05",NULL,NULL,"2","Seger pol!",NULL,NULL,NULL,"2025-01-31"
"O0751","C423","GrabFood","TropicalCleanse","1","40000","0","FreeOngkir","0","10000","0.0","40000.0","0","subscription","2024-12-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-04"
"O0752","C197","Website","GreenJuice","2","80000","0","Diskon10%","0","5000","8000.0","72000.0","0","none","2024-12-02","CMP0002","Produk rusak","4","Sesuai deskripsi",NULL,NULL,NULL,"2025-01-04"
"O0753","C207","Website","BerryBoost","2","80000","0","FreeOngkir","1","20000","0.0","80000.0","0","subscription","2024-11-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-21"
"O0754","C021","GrabFood","BerryBoost","2","90000","0","FreeOngkir","1","15000","0.0","90000.0","0","subscription","2024-12-22",NULL,NULL,"3","Kurang manis",NULL,NULL,NULL,"2025-01-08"
"O0755","C688","GrabFood","GreenJuice","3","105000","0","Diskon20%","0","5000","21000.0","84000.0","1","discount","2024-12-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-26"
"O0756","C535","GrabFood","TropicalCleanse","2","80000","0","FreeOngkir","0","15000","0.0","80000.0","0","subscription","2024-12-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-27"
"O0757","C338","GrabFood","TropicalCleanse","3","105000","0","FreeOngkir","0","10000","0.0","105000.0","0","subscription","2024-12-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-16"
"O0758","C282","GoFood","TropicalCleanse","1","40000","0","Tidak","0","20000","0.0","40000.0","0","subscription","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-26"
"O0759","C487","Website","GreenJuice","1","40000","0","Diskon10%","0","5000","4000.0","36000.0","1","none","2025-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-29"
"O0760","C679","GoFood","TropicalCleanse","1","40000","0","Diskon10%","1","15000","4000.0","36000.0","0","discount","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-07"
"O0761","C125","GrabFood","GreenJuice","2","70000","0","Diskon10%","1","15000","7000.0","63000.0","1","discount","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-10"
"O0762","C309","Gym","BerryBoost","2","70000","0","FreeOngkir","0","15000","0.0","70000.0","0","subscription","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-12"
"O0763","C660","GrabFood","GreenJuice","1","40000","0","Diskon10%","1","20000","4000.0","36000.0","0","none","2024-11-13",NULL,NULL,"5","Puas banget!",NULL,NULL,NULL,"2025-02-22"
"O0764","C103","GoFood","TropicalCleanse","1","40000","0","Tidak","0","15000","0.0","40000.0","0","subscription","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-21"
"O0765","C465","Website","BerryBoost","3","135000","0","Diskon10%","0","5000","13500.0","121500.0","1","discount","2024-11-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-30"
"O0766","C411","GoFood","GreenJuice","3","105000","0","FreeOngkir","1","10000","0.0","105000.0","0","none","2024-11-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-26"
"O0767","C609","GoFood","GreenJuice","2","80000","0","FreeOngkir","0","15000","0.0","80000.0","1","subscription","2024-12-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-29"
"O0768","C289","Website","GreenJuice","1","40000","0","FreeTrial","1","10000","0.0","40000.0","0","subscription","2024-11-22",NULL,NULL,"4","Botol bocor",NULL,NULL,NULL,"2025-01-26"
"O0769","C022","Gym","TropicalCleanse","3","135000","0","FreeOngkir","0","15000","0.0","135000.0","0","discount","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-03"
"O0770","C173","GoFood","GreenJuice","3","120000","0","FreeTrial","0","5000","0.0","120000.0","1","discount","2024-11-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-07"
"O0771","C015","GoFood","GreenJuice","3","120000","0","Tidak","0","15000","0.0","120000.0","1","discount","2024-12-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-09"
"O0772","C295","Website","GreenJuice","1","45000","0","Tidak","1","10000","0.0","45000.0","0","none","2024-11-27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-05"
"O0773","C429","GoFood","BerryBoost","1","40000","1","FreeOngkir","0","10000","0.0","40000.0","0","subscription","2024-12-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-24"
"O0774","C379","GoFood","GreenJuice","1","35000","0","Tidak","1","20000","0.0","35000.0","0","none","2024-11-10",NULL,NULL,"5","Seger pol!",NULL,NULL,NULL,"2025-03-16"
"O0775","C218","GrabFood","TropicalCleanse","3","120000","0","Diskon20%","0","10000","24000.0","96000.0","0","none","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-19"
"O0776","C483","Gym","TropicalCleanse","3","135000","0","FreeOngkir","0","20000","0.0","135000.0","0","subscription","2024-12-03","CMP0048","Botol bocor",NULL,NULL,NULL,NULL,NULL,"2025-02-15"
"O0777","C310","GoFood","BerryBoost","3","105000","0","FreeOngkir","0","15000","0.0","105000.0","0","subscription","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-20"
"O0778","C480","Website","TropicalCleanse","3","120000","0","FreeOngkir","0","10000","0.0","120000.0","0","none","2024-12-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-17"
"O0779","C512","GrabFood","GreenJuice","2","80000","0","Tidak","0","15000","0.0","80000.0","1","subscription","2024-11-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-05"
"O0780","C447","Website","GreenJuice","1","45000","0","Tidak","1","5000","0.0","45000.0","0","subscription","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-22"
"O0781","C194","Website","BerryBoost","1","40000","0","Tidak","0","20000","0.0","40000.0","0","subscription","2024-12-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-20"
"O0782","C042","Website","TropicalCleanse","3","120000","0","FreeOngkir","1","10000","0.0","120000.0","0","none","2024-11-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-26"
"O0783","C127","Website","GreenJuice","1","35000","0","Tidak","0","10000","0.0","35000.0","0","subscription","2024-11-08",NULL,NULL,"4","Kemasan oke",NULL,NULL,NULL,"2025-02-14"
"O0784","C598","GoFood","TropicalCleanse","1","40000","0","FreeOngkir","0","5000","0.0","40000.0","1","subscription","2024-11-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-01"
"O0785","C337","Website","TropicalCleanse","1","40000","0","FreeTrial","0","15000","0.0","40000.0","1","subscription","2024-11-22","CMP0005","Botol bocor",NULL,NULL,NULL,NULL,NULL,"2025-01-04"
"O0786","C158","Website","TropicalCleanse","3","120000","0","FreeTrial","0","5000","0.0","120000.0","0","none","2024-11-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-04"
"O0787","C338","GoFood","GreenJuice","2","90000","1","FreeTrial","1","10000","0.0","90000.0","0","subscription","2024-12-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-06"
"O0788","C217","GrabFood","GreenJuice","2","70000","0","Diskon20%","0","5000","14000.0","56000.0","1","discount","2024-12-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-07"
"O0789","C409","Website","GreenJuice","1","35000","0","FreeOngkir","1","15000","0.0","35000.0","1","none","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-02"
"O0790","C663","Website","GreenJuice","2","80000","0","FreeTrial","1","10000","0.0","80000.0","0","discount","2024-12-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-25"
"O0791","C368","Website","GreenJuice","3","105000","0","Tidak","0","20000","0.0","105000.0","0","none","2024-11-23",NULL,NULL,"5","Puas banget!",NULL,NULL,NULL,"2025-03-27"
"O0792","C093","GrabFood","TropicalCleanse","1","40000","0","FreeOngkir","0","20000","0.0","40000.0","0","subscription","2024-12-24","CMP0029","Terlambat kirim",NULL,NULL,NULL,NULL,NULL,"2025-02-24"
"O0793","C693","GoFood","TropicalCleanse","1","40000","0","Diskon20%","0","20000","8000.0","32000.0","0","subscription","2024-12-13",NULL,NULL,"3","Enak dan segar!",NULL,NULL,NULL,"2025-01-29"
"O0794","C448","Gym","GreenJuice","2","70000","1","Tidak","0","10000","0.0","70000.0","1","discount","2024-12-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-11"
"O0795","C536","Website","BerryBoost","3","105000","0","Diskon20%","0","20000","21000.0","84000.0","1","subscription","2024-12-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-24"
"O0796","C097","GoFood","TropicalCleanse","2","80000","0","FreeOngkir","0","5000","0.0","80000.0","1","subscription","2024-12-11",NULL,NULL,"4","Botol bocor",NULL,NULL,NULL,"2025-03-01"
"O0797","C678","Website","BerryBoost","2","70000","0","Tidak","0","20000","0.0","70000.0","0","none","2024-11-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-01"
"O0798","C687","GoFood","GreenJuice","2","70000","0","FreeOngkir","1","15000","0.0","70000.0","0","subscription","2024-11-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-27"
"O0799","C690","GoFood","BerryBoost","1","40000","0","FreeOngkir","0","20000","0.0","40000.0","0","subscription","2024-12-29",NULL,NULL,"3","Botol bocor",NULL,NULL,NULL,"2025-01-14"
"O0800","C674","GrabFood","GreenJuice","3","135000","0","Tidak","0","20000","0.0","135000.0","1","subscription","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-19"
"O0801","C310","Website","BerryBoost","1","35000","0","Tidak","0","5000","0.0","35000.0","0","subscription","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-12"
"O0802","C215","GoFood","TropicalCleanse","1","40000","0","Tidak","0","5000","0.0","40000.0","1","none","2024-11-17",NULL,NULL,"3","Sesuai deskripsi",NULL,NULL,NULL,"2025-03-03"
"O0803","C309","Website","GreenJuice","1","35000","0","FreeOngkir","1","20000","0.0","35000.0","0","subscription","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-01"
"O0804","C483","GrabFood","TropicalCleanse","1","35000","0","Tidak","0","15000","0.0","35000.0","0","subscription","2024-12-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-03"
"O0805","C009","GoFood","TropicalCleanse","2","80000","0","Tidak","0","15000","0.0","80000.0","0","discount","2024-12-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-14"
"O0806","C038","Website","TropicalCleanse","3","135000","0","Tidak","1","20000","0.0","135000.0","0","discount","2024-12-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-04"
"O0807","C238","GoFood","GreenJuice","3","120000","0","FreeOngkir","0","20000","0.0","120000.0","1","discount","2024-12-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-08"
"O0808","C120","GoFood","TropicalCleanse","2","80000","0","FreeOngkir","0","10000","0.0","80000.0","0","discount","2024-11-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-05"
"O0809","C481","GoFood","TropicalCleanse","1","45000","0","Diskon10%","0","20000","4500.0","40500.0","0","discount","2024-12-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-14"
"O0810","C135","GrabFood","GreenJuice","2","90000","0","Diskon10%","0","10000","9000.0","81000.0","1","subscription","2024-11-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-07"
"O0811","C637","Website","TropicalCleanse","1","45000","0","FreeOngkir","0","20000","0.0","45000.0","0","none","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-27"
"O0812","C104","Gym","GreenJuice","2","70000","0","FreeOngkir","0","15000","0.0","70000.0","1","subscription","2024-12-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-23"
"O0813","C366","Website","TropicalCleanse","1","35000","0","FreeOngkir","0","10000","0.0","35000.0","0","discount","2024-11-17",NULL,NULL,"5","Kurang manis",NULL,NULL,NULL,"2025-03-28"
"O0814","C499","Gym","GreenJuice","1","45000","0","FreeOngkir","0","5000","0.0","45000.0","0","discount","2024-12-06",NULL,NULL,"4","Gak enak",NULL,NULL,NULL,"2025-02-03"
"O0815","C052","GrabFood","BerryBoost","1","45000","0","Tidak","0","5000","0.0","45000.0","1","subscription","2024-11-22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-26"
"O0816","C520","Website","BerryBoost","1","40000","0","FreeOngkir","0","20000","0.0","40000.0","1","subscription","2024-12-12",NULL,NULL,"3","Enak dan segar!",NULL,NULL,NULL,"2025-01-14"
"O0817","C102","GoFood","GreenJuice","1","35000","0","Diskon10%","0","5000","3500.0","31500.0","1","discount","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-20"
"O0818","C252","Website","TropicalCleanse","1","35000","0","Tidak","0","10000","0.0","35000.0","0","discount","2024-11-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-02"
"O0819","C156","GoFood","BerryBoost","1","40000","0","Diskon10%","0","15000","4000.0","36000.0","1","none","2024-11-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-09"
"O0820","C031","Website","BerryBoost","3","135000","0","FreeOngkir","0","10000","0.0","135000.0","0","subscription","2024-11-27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-26"
"O0821","C445","Website","BerryBoost","3","135000","0","Diskon20%","1","15000","27000.0","108000.0","1","discount","2024-11-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-08"
"O0822","C430","GrabFood","TropicalCleanse","3","120000","0","Diskon10%","0","15000","12000.0","108000.0","0","none","2024-11-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-21"
"O0823","C541","Gym","TropicalCleanse","2","80000","0","Tidak","0","20000","0.0","80000.0","0","discount","2024-11-02",NULL,NULL,"1","Terlambat datang",NULL,NULL,NULL,"2025-03-20"
"O0824","C354","GoFood","BerryBoost","2","70000","0","Diskon10%","1","10000","7000.0","63000.0","0","discount","2024-11-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-25"
"O0825","C533","Website","BerryBoost","3","135000","0","Diskon10%","0","5000","13500.0","121500.0","1","subscription","2024-12-29",NULL,NULL,"5","Kemasan oke",NULL,NULL,NULL,"2025-03-11"
"O0826","C029","GoFood","BerryBoost","2","90000","0","Diskon20%","1","15000","18000.0","72000.0","1","none","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-11"
"O0827","C266","GoFood","BerryBoost","1","45000","0","Diskon10%","0","5000","4500.0","40500.0","0","none","2024-11-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-22"
"O0828","C465","Gym","TropicalCleanse","3","135000","0","FreeTrial","0","10000","0.0","135000.0","1","discount","2024-11-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-13"
"O0829","C359","Website","TropicalCleanse","3","135000","0","Diskon10%","1","5000","13500.0","121500.0","0","subscription","2024-12-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-08"
"O0830","C336","GoFood","GreenJuice","2","70000","0","Diskon10%","0","5000","7000.0","63000.0","0","discount","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-08"
"O0831","C064","GrabFood","GreenJuice","1","40000","0","Tidak","0","20000","0.0","40000.0","0","discount","2024-12-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-24"
"O0832","C271","GoFood","GreenJuice","2","90000","0","Diskon10%","1","10000","9000.0","81000.0","1","none","2024-12-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-16"
"O0833","C148","Website","TropicalCleanse","2","70000","1","Diskon20%","0","10000","14000.0","56000.0","0","none","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-06"
"O0834","C467","Website","BerryBoost","3","120000","0","FreeOngkir","1","5000","0.0","120000.0","0","discount","2024-12-04",NULL,NULL,"5","Terlambat datang",NULL,NULL,NULL,"2025-03-02"
"O0835","C124","GoFood","BerryBoost","3","105000","0","Diskon10%","0","15000","10500.0","94500.0","0","discount","2024-11-27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-17"
"O0836","C498","GrabFood","BerryBoost","3","120000","0","Tidak","1","10000","0.0","120000.0","1","none","2024-12-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-04"
"O0837","C188","Website","TropicalCleanse","2","70000","0","Diskon10%","0","20000","7000.0","63000.0","0","subscription","2024-11-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-04"
"O0838","C346","GoFood","TropicalCleanse","3","105000","0","Diskon20%","0","20000","21000.0","84000.0","0","discount","2024-11-07",NULL,NULL,"4","Rekomended!",NULL,NULL,NULL,"2025-02-18"
"O0839","C684","Website","TropicalCleanse","2","70000","0","Tidak","0","10000","0.0","70000.0","0","discount","2024-11-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-27"
"O0840","C405","GoFood","TropicalCleanse","2","90000","0","FreeOngkir","0","5000","0.0","90000.0","0","subscription","2024-11-29","CMP0008","Botol bocor",NULL,NULL,NULL,NULL,NULL,"2025-02-13"
"O0841","C586","GrabFood","TropicalCleanse","2","90000","0","Diskon20%","0","5000","18000.0","72000.0","0","subscription","2024-12-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-22"
"O0842","C584","Website","GreenJuice","3","105000","0","FreeTrial","0","5000","0.0","105000.0","1","subscription","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-08"
"O0843","C282","Website","TropicalCleanse","3","120000","0","Diskon20%","0","5000","24000.0","96000.0","0","subscription","2024-11-13",NULL,NULL,"2","Sesuai deskripsi",NULL,NULL,NULL,"2025-01-27"
"O0844","C504","Website","BerryBoost","2","70000","0","Diskon10%","0","5000","7000.0","63000.0","1","none","2024-12-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-03"
"O0845","C102","Website","BerryBoost","1","40000","0","FreeOngkir","1","10000","0.0","40000.0","1","discount","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-11"
"O0846","C061","Gym","BerryBoost","1","45000","0","Diskon10%","0","20000","4500.0","40500.0","1","subscription","2024-12-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-20"
"O0847","C332","Website","BerryBoost","1","35000","0","Diskon20%","0","20000","7000.0","28000.0","0","subscription","2024-12-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-03"
"O0848","C118","Website","GreenJuice","3","120000","0","FreeOngkir","0","5000","0.0","120000.0","1","none","2024-12-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-04"
"O0849","C276","Gym","TropicalCleanse","1","35000","0","Tidak","0","20000","0.0","35000.0","1","subscription","2024-12-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-12"
"O0850","C457","GrabFood","TropicalCleanse","1","35000","0","FreeTrial","1","20000","0.0","35000.0","0","discount","2024-12-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-11"
"O0851","C569","Website","GreenJuice","3","120000","0","FreeOngkir","0","20000","0.0","120000.0","0","discount","2024-12-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-27"
"O0852","C280","Website","TropicalCleanse","2","80000","0","FreeOngkir","1","15000","0.0","80000.0","0","subscription","2025-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-18"
"O0853","C047","GrabFood","TropicalCleanse","1","40000","0","Tidak","1","15000","0.0","40000.0","0","discount","2024-12-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-21"
"O0854","C443","GoFood","GreenJuice","3","120000","0","FreeTrial","1","15000","0.0","120000.0","0","none","2024-12-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-27"
"O0855","C252","Gym","GreenJuice","1","40000","1","Diskon10%","1","10000","4000.0","36000.0","0","discount","2024-11-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-26"
"O0856","C662","GoFood","BerryBoost","1","45000","0","Diskon20%","0","20000","9000.0","36000.0","1","discount","2024-11-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-01"
"O0857","C403","Website","TropicalCleanse","3","105000","0","Tidak","1","20000","0.0","105000.0","0","discount","2024-11-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-10"
"O0858","C689","Website","GreenJuice","3","120000","0","Tidak","1","5000","0.0","120000.0","0","subscription","2024-11-16",NULL,NULL,"5","Sesuai deskripsi",NULL,NULL,NULL,"2025-01-16"
"O0859","C128","Website","BerryBoost","2","70000","0","FreeOngkir","0","15000","0.0","70000.0","1","subscription","2024-12-22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-01"
"O0860","C197","GrabFood","TropicalCleanse","2","90000","0","FreeTrial","1","5000","0.0","90000.0","0","none","2024-12-02",NULL,NULL,"1","Gak enak",NULL,NULL,NULL,"2025-01-12"
"O0861","C288","Gym","TropicalCleanse","3","105000","0","FreeTrial","0","5000","0.0","105000.0","0","subscription","2024-12-31",NULL,NULL,"5","Kemasan oke",NULL,NULL,NULL,"2025-03-05"
"O0862","C285","GoFood","BerryBoost","3","105000","0","Diskon20%","0","10000","21000.0","84000.0","0","none","2024-12-28",NULL,NULL,"3","Kemasan oke",NULL,NULL,NULL,"2025-03-14"
"O0863","C067","Website","BerryBoost","1","40000","0","Tidak","1","15000","0.0","40000.0","1","none","2024-12-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-17"
"O0864","C197","Website","TropicalCleanse","3","135000","0","Tidak","1","5000","0.0","135000.0","0","none","2024-12-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-28"
"O0865","C438","GoFood","TropicalCleanse","1","40000","0","FreeTrial","0","20000","0.0","40000.0","0","discount","2024-12-19","CMP0041","Produk rusak",NULL,NULL,NULL,NULL,NULL,"2025-03-24"
"O0866","C508","GoFood","BerryBoost","3","105000","0","FreeTrial","0","15000","0.0","105000.0","0","subscription","2024-12-01",NULL,NULL,"2","Enak dan segar!",NULL,NULL,NULL,"2025-02-16"
"O0867","C006","Website","BerryBoost","3","105000","1","FreeOngkir","0","5000","0.0","105000.0","0","none","2024-12-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-20"
"O0868","C256","Website","GreenJuice","1","45000","0","FreeOngkir","0","5000","0.0","45000.0","0","subscription","2024-11-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-26"
"O0869","C607","Gym","GreenJuice","1","35000","0","FreeTrial","1","15000","0.0","35000.0","1","discount","2025-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-22"
"O0870","C533","Gym","TropicalCleanse","3","120000","0","Diskon20%","0","5000","24000.0","96000.0","1","subscription","2024-12-29",NULL,NULL,"2","Terlambat datang",NULL,NULL,NULL,"2025-01-31"
"O0871","C063","Website","TropicalCleanse","1","35000","0","Tidak","0","20000","0.0","35000.0","0","subscription","2024-11-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-05"
"O0872","C068","GoFood","TropicalCleanse","1","40000","0","Diskon10%","0","20000","4000.0","36000.0","0","subscription","2024-11-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-14"
"O0873","C239","GrabFood","TropicalCleanse","1","40000","0","Tidak","1","5000","0.0","40000.0","1","discount","2024-12-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-18"
"O0874","C348","Gym","BerryBoost","2","90000","0","FreeOngkir","0","5000","0.0","90000.0","1","subscription","2024-12-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-25"
"O0875","C608","Gym","BerryBoost","3","135000","0","Diskon10%","1","20000","13500.0","121500.0","0","subscription","2024-11-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-25"
"O0876","C191","Website","BerryBoost","1","35000","0","Diskon10%","1","15000","3500.0","31500.0","0","discount","2024-12-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-01"
"O0877","C319","GrabFood","BerryBoost","1","40000","0","Diskon10%","0","5000","4000.0","36000.0","0","discount","2024-11-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-16"
"O0878","C531","GoFood","BerryBoost","1","35000","0","Tidak","1","20000","0.0","35000.0","1","none","2024-12-19",NULL,NULL,"5","Rekomended!",NULL,NULL,NULL,"2025-03-17"
"O0879","C353","Gym","TropicalCleanse","1","35000","0","Tidak","0","20000","0.0","35000.0","1","discount","2024-12-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-26"
"O0880","C615","Website","TropicalCleanse","3","120000","0","Diskon10%","0","20000","12000.0","108000.0","0","none","2024-12-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-30"
"O0881","C044","Website","BerryBoost","3","105000","0","Diskon10%","0","20000","10500.0","94500.0","1","subscription","2024-11-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-05"
"O0882","C340","Website","BerryBoost","1","40000","0","Diskon10%","0","10000","4000.0","36000.0","0","none","2024-12-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-18"
"O0883","C298","Website","TropicalCleanse","2","70000","1","FreeOngkir","0","10000","0.0","70000.0","0","subscription","2024-11-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-26"
"O0884","C269","Website","TropicalCleanse","1","35000","0","FreeOngkir","0","5000","0.0","35000.0","0","none","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-23"
"O0885","C022","Website","TropicalCleanse","1","40000","0","Diskon10%","0","15000","4000.0","36000.0","0","discount","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-28"
